# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-10 12:45:34 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 294643095035200 Lynchburg Res nr CWA Canal Inflow nr Baytown, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 294643095035200
#            TS   parameter     Description
#        163507       00010     Temperature, water, degrees Celsius
#        163508       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        163509       00400     pH, water, unfiltered, field, standard units
#        163510       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        163511       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	163507_00010	163507_00010_cd	163508_00095	163508_00095_cd	163509_00400	163509_00400_cd	163510_63680	163510_63680_cd	163511_00300	163511_00300_cd
USGS	294643095035200	2018-05-06 05:45	CDT	25.2	P	341	P	7.6	P	22.9	P	6.9	P
USGS	294643095035200	2018-05-06 06:00	CDT	25.1	P	342	P	7.6	P	23.6	P	6.9	P
USGS	294643095035200	2018-05-06 06:15	CDT	25.2	P	341	P	7.6	P	24.1	P	6.9	P
USGS	294643095035200	2018-05-06 06:30	CDT	25.1	P	342	P	7.6	P	24.3	P	6.9	P
USGS	294643095035200	2018-05-06 06:45	CDT	25.1	P	342	P	7.6	P	24.0	P	6.9	P
USGS	294643095035200	2018-05-06 07:00	CDT	25.1	P	342	P	7.6	P	25.5	P	6.9	P
USGS	294643095035200	2018-05-06 07:15	CDT	25.1	P	339	P	7.6	P	25.0	P	6.9	P
USGS	294643095035200	2018-05-06 07:30	CDT	25.1	P	340	P	7.6	P	25.2	P	6.9	P
USGS	294643095035200	2018-05-06 07:45	CDT	25.1	P	342	P	7.6	P	24.1	P	6.9	P
USGS	294643095035200	2018-05-06 08:00	CDT	25.1	P	344	P	7.6	P	25.0	P	7.0	P
USGS	294643095035200	2018-05-06 08:15	CDT	25.1	P	345	P	7.6	P	26.5	P	6.9	P
USGS	294643095035200	2018-05-06 08:30	CDT	25.1	P	339	P	7.7	P	25.5	P	7.0	P
USGS	294643095035200	2018-05-06 08:45	CDT	25.1	P	338	P	7.7	P	25.3	P	7.0	P
USGS	294643095035200	2018-05-06 09:00	CDT	25.1	P	339	P	7.6	P	25.1	P	7.0	P
USGS	294643095035200	2018-05-06 09:15	CDT	25.1	P	340	P	7.7	P	25.1	P	7.0	P
USGS	294643095035200	2018-05-06 09:30	CDT	25.1	P	339	P	7.6	P	26.7	P	6.9	P
USGS	294643095035200	2018-05-06 09:45	CDT	25.2	P	340	P	7.7	P	26.4	P	7.0	P
USGS	294643095035200	2018-05-06 10:00	CDT	25.1	P	342	P	7.6	P	26.2	P	7.0	P
USGS	294643095035200	2018-05-06 10:15	CDT	25.1	P	342	P	7.6	P	25.9	P	6.9	P
USGS	294643095035200	2018-05-06 10:30	CDT	25.2	P	342	P	7.7	P	26.0	P	7.0	P
USGS	294643095035200	2018-05-06 10:45	CDT	25.2	P	342	P	7.7	P	25.6	P	7.0	P
USGS	294643095035200	2018-05-06 11:00	CDT	25.2	P	342	P	7.6	P	25.3	P	7.0	P
USGS	294643095035200	2018-05-06 11:15	CDT	25.3	P	342	P	7.7	P	26.3	P	7.1	P
USGS	294643095035200	2018-05-06 11:30	CDT	25.3	P	342	P	7.7	P	24.9	P	7.0	P
USGS	294643095035200	2018-05-06 11:45	CDT	25.3	P	342	P	7.7	P	25.5	P	7.0	P
USGS	294643095035200	2018-05-06 12:00	CDT	25.5	P	342	P	7.7	P	23.6	P	7.1	P
USGS	294643095035200	2018-05-06 12:15	CDT	25.4	P	342	P	7.7	P	24.6	P	7.1	P
USGS	294643095035200	2018-05-06 12:30	CDT	25.4	P	342	P	7.7	P	24.3	P	7.1	P
USGS	294643095035200	2018-05-06 12:45	CDT	25.4	P	341	P	7.7	P	25.9	P	7.1	P
USGS	294643095035200	2018-05-06 13:00	CDT	26.1	P	340	P	7.7	P	20.4	P	7.3	P
USGS	294643095035200	2018-05-06 13:15	CDT	25.4	P	340	P	7.7	P	26.4	P	7.1	P
USGS	294643095035200	2018-05-06 13:30	CDT	25.6	P	341	P	7.7	P	24.6	P	7.2	P
USGS	294643095035200	2018-05-06 13:45	CDT	25.5	P	342	P	7.7	P	26.2	P	7.1	P
USGS	294643095035200	2018-05-06 14:00	CDT	25.6	P	343	P	7.7	P	23.5	P	7.2	P
USGS	294643095035200	2018-05-06 14:15	CDT	25.6	P	342	P	7.7	P	24.8	P	7.2	P
USGS	294643095035200	2018-05-06 14:30	CDT	25.7	P	343	P	7.7	P	24.3	P	7.2	P
USGS	294643095035200	2018-05-06 14:45	CDT	25.7	P	343	P	7.7	P	23.7	P	7.2	P
USGS	294643095035200	2018-05-06 15:00	CDT	25.8	P	343	P	7.7	P	24.4	P	7.2	P
USGS	294643095035200	2018-05-06 15:15	CDT	25.8	P	343	P	7.7	P	25.1	P	7.2	P
USGS	294643095035200	2018-05-06 15:30	CDT	25.8	P	343	P	7.7	P	24.8	P	7.2	P
USGS	294643095035200	2018-05-06 15:45	CDT	25.8	P	343	P	7.7	P	24.9	P	7.2	P
USGS	294643095035200	2018-05-06 16:00	CDT	25.8	P	343	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-06 16:15	CDT	25.8	P	343	P	7.7	P	25.4	P	7.2	P
USGS	294643095035200	2018-05-06 16:30	CDT	25.9	P	343	P	7.7	P	26.0	P	7.2	P
USGS	294643095035200	2018-05-06 16:45	CDT	25.8	P	343	P	7.7	P	26.5	P	7.2	P
USGS	294643095035200	2018-05-06 17:00	CDT	25.9	P	343	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-06 17:15	CDT	25.9	P	343	P	7.7	P	26.1	P	7.2	P
USGS	294643095035200	2018-05-06 17:30	CDT	25.9	P	343	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-06 17:45	CDT	25.9	P	343	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-06 18:00	CDT	26.0	P	343	P	7.7	P	26.5	P	7.2	P
USGS	294643095035200	2018-05-06 18:15	CDT	25.9	P	343	P	7.7	P	25.3	P	7.2	P
USGS	294643095035200	2018-05-06 18:30	CDT	26.0	P	343	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-06 18:45	CDT	25.9	P	343	P	7.7	P	25.1	P	7.2	P
USGS	294643095035200	2018-05-06 19:00	CDT	25.9	P	343	P	7.7	P	25.7	P	7.2	P
USGS	294643095035200	2018-05-06 19:15	CDT	25.9	P	343	P	7.7	P	25.5	P	7.2	P
USGS	294643095035200	2018-05-06 19:30	CDT	25.9	P	343	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-06 19:45	CDT	25.9	P	343	P	7.7	P	26.2	P	7.1	P
USGS	294643095035200	2018-05-06 20:00	CDT	25.9	P	343	P	7.7	P	26.3	P	7.1	P
USGS	294643095035200	2018-05-06 20:15	CDT	25.9	P	343	P	7.7	P	25.4	P	7.1	P
USGS	294643095035200	2018-05-06 20:30	CDT	25.9	P	343	P	7.7	P	26.0	P	7.1	P
USGS	294643095035200	2018-05-06 20:45	CDT	25.9	P	343	P	7.6	P	25.0	P	7.1	P
USGS	294643095035200	2018-05-06 21:00	CDT	25.9	P	343	P	7.6	P	26.6	P	7.0	P
USGS	294643095035200	2018-05-06 21:15	CDT	25.8	P	343	P	7.6	P	26.2	P	7.0	P
USGS	294643095035200	2018-05-06 21:30	CDT	25.9	P	343	P	7.6	P	25.5	P	7.0	P
USGS	294643095035200	2018-05-06 21:45	CDT	25.9	P	343	P	7.6	P	26.1	P	7.0	P
USGS	294643095035200	2018-05-06 22:00	CDT	25.9	P	343	P	7.6	P	25.7	P	7.0	P
USGS	294643095035200	2018-05-06 22:15	CDT	25.9	P	343	P	7.6	P	25.2	P	7.0	P
USGS	294643095035200	2018-05-06 22:30	CDT	25.8	P	343	P	7.6	P	25.3	P	7.0	P
USGS	294643095035200	2018-05-06 22:45	CDT	25.8	P	344	P	7.6	P	26.2	P	7.0	P
USGS	294643095035200	2018-05-06 23:00	CDT	25.8	P	343	P	7.6	P	25.0	P	6.9	P
USGS	294643095035200	2018-05-06 23:15	CDT	25.8	P	342	P	7.6	P	26.3	P	6.9	P
USGS	294643095035200	2018-05-06 23:30	CDT	25.8	P	341	P	7.6	P	26.0	P	6.9	P
USGS	294643095035200	2018-05-06 23:45	CDT	25.8	P	341	P	7.6	P	25.0	P	6.9	P
USGS	294643095035200	2018-05-07 00:00	CDT	25.8	P	342	P	7.6	P	24.8	P	6.9	P
USGS	294643095035200	2018-05-07 00:15	CDT	25.8	P	341	P	7.6	P	24.7	P	7.0	P
USGS	294643095035200	2018-05-07 00:30	CDT	25.8	P	341	P	7.6	P	23.5	P	7.0	P
USGS	294643095035200	2018-05-07 00:45	CDT	25.8	P	343	P	7.6	P	24.4	P	6.9	P
USGS	294643095035200	2018-05-07 01:00	CDT	25.8	P	344	P	7.6	P	24.6	P	6.9	P
USGS	294643095035200	2018-05-07 01:15	CDT	25.7	P	343	P	7.7	P	23.7	P	7.0	P
USGS	294643095035200	2018-05-07 01:30	CDT	25.7	P	344	P	7.7	P	24.4	P	7.0	P
USGS	294643095035200	2018-05-07 01:45	CDT	25.7	P	344	P	7.7	P	23.4	P	7.0	P
USGS	294643095035200	2018-05-07 02:00	CDT	25.7	P	344	P	7.7	P	23.5	P	7.0	P
USGS	294643095035200	2018-05-07 02:15	CDT	25.7	P	344	P	7.7	P	23.8	P	7.0	P
USGS	294643095035200	2018-05-07 02:30	CDT	25.7	P	344	P	7.7	P	24.0	P	7.0	P
USGS	294643095035200	2018-05-07 02:45	CDT	25.7	P	344	P	7.6	P	24.0	P	7.0	P
USGS	294643095035200	2018-05-07 03:00	CDT	25.7	P	344	P	7.6	P	23.6	P	6.9	P
USGS	294643095035200	2018-05-07 03:15	CDT	25.7	P	344	P	7.6	P	24.5	P	6.9	P
USGS	294643095035200	2018-05-07 03:30	CDT	25.7	P	344	P	7.6	P	24.2	P	6.9	P
USGS	294643095035200	2018-05-07 03:45	CDT	25.7	P	344	P	7.6	P	23.9	P	6.9	P
USGS	294643095035200	2018-05-07 04:00	CDT	25.6	P	344	P	7.6	P	25.2	P	6.9	P
USGS	294643095035200	2018-05-07 04:15	CDT	25.6	P	344	P	7.6	P	25.2	P	6.9	P
USGS	294643095035200	2018-05-07 04:30	CDT	25.6	P	344	P	7.6	P	25.9	P	6.8	P
USGS	294643095035200	2018-05-07 04:45	CDT	25.6	P	344	P	7.6	P	25.3	P	6.8	P
USGS	294643095035200	2018-05-07 05:00	CDT	25.6	P	344	P	7.6	P	26.0	P	6.8	P
USGS	294643095035200	2018-05-07 05:15	CDT	25.6	P	345	P	7.6	P	26.0	P	6.9	P
USGS	294643095035200	2018-05-07 05:30	CDT	25.5	P	345	P	7.6	P	26.2	P	6.9	P
USGS	294643095035200	2018-05-07 05:45	CDT	25.6	P	344	P	7.6	P	26.5	P	6.9	P
USGS	294643095035200	2018-05-07 06:00	CDT	25.5	P	345	P	7.6	P	26.7	P	6.9	P
USGS	294643095035200	2018-05-07 06:15	CDT	25.5	P	344	P	7.6	P	25.0	P	6.9	P
USGS	294643095035200	2018-05-07 06:30	CDT	25.5	P	344	P	7.6	P	26.3	P	6.9	P
USGS	294643095035200	2018-05-07 06:45	CDT	25.5	P	345	P	7.6	P	26.0	P	6.9	P
USGS	294643095035200	2018-05-07 07:00	CDT	25.5	P	345	P	7.6	P	26.5	P	7.0	P
USGS	294643095035200	2018-05-07 07:15	CDT	25.4	P	345	P	7.6	P	26.6	P	7.0	P
USGS	294643095035200	2018-05-07 07:30	CDT	25.4	P	345	P	7.6	P	27.2	P	7.0	P
USGS	294643095035200	2018-05-07 07:45	CDT	25.5	P	345	P	7.6	P	26.7	P	7.0	P
USGS	294643095035200	2018-05-07 08:00	CDT	25.4	P	345	P	7.6	P	27.2	P	7.0	P
USGS	294643095035200	2018-05-07 08:15	CDT	25.4	P	345	P	7.6	P	27.1	P	7.0	P
USGS	294643095035200	2018-05-07 08:30	CDT	25.4	P	344	P	7.6	P	25.5	P	6.9	P
USGS	294643095035200	2018-05-07 08:45	CDT	25.4	P	345	P	7.6	P	26.7	P	7.0	P
USGS	294643095035200	2018-05-07 09:00	CDT	25.4	P	345	P	7.6	P	26.7	P	7.0	P
USGS	294643095035200	2018-05-07 09:15	CDT	25.5	P	345	P	7.6	P	26.0	P	7.0	P
USGS	294643095035200	2018-05-07 09:30	CDT	25.5	P	344	P	7.6	P	23.8	P	6.8	P
USGS	294643095035200	2018-05-07 09:45	CDT	25.5	P	344	P	7.6	P	25.2	P	6.9	P
USGS	294643095035200	2018-05-07 10:00	CDT	25.5	P	345	P	7.6	P	26.6	P	7.0	P
USGS	294643095035200	2018-05-07 10:15	CDT	25.6	P	345	P	7.6	P	26.4	P	7.1	P
USGS	294643095035200	2018-05-07 10:30	CDT	25.6	P	345	P	7.6	P	25.0	P	7.0	P
USGS	294643095035200	2018-05-07 10:45	CDT	25.6	P	346	P	7.6	P	27.9	P	7.1	P
USGS	294643095035200	2018-05-07 11:00	CDT	25.7	P	346	P	7.6	P	26.3	P	7.1	P
USGS	294643095035200	2018-05-07 11:15	CDT	25.7	P	346	P	7.6	P	25.7	P	7.1	P
USGS	294643095035200	2018-05-07 11:30	CDT	25.8	P	346	P	7.6	P	26.4	P	7.2	P
USGS	294643095035200	2018-05-07 11:45	CDT	25.9	P	346	P	7.7	P	24.9	P	7.2	P
USGS	294643095035200	2018-05-07 12:00	CDT	25.8	P	346	P	7.6	P	26.6	P	7.2	P
USGS	294643095035200	2018-05-07 12:15	CDT	25.8	P	346	P	7.7	P	26.5	P	7.2	P
USGS	294643095035200	2018-05-07 12:30	CDT	25.8	P	346	P	7.7	P	26.7	P	7.2	P
USGS	294643095035200	2018-05-07 12:45	CDT	25.9	P	346	P	7.7	P	26.4	P	7.2	P
USGS	294643095035200	2018-05-07 13:00	CDT	26.0	P	346	P	7.7	P	26.5	P	7.2	P
USGS	294643095035200	2018-05-07 13:15	CDT	26.0	P	346	P	7.7	P	25.8	P	7.3	P
USGS	294643095035200	2018-05-07 13:30	CDT	26.0	P	346	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-07 13:45	CDT	26.0	P	346	P	7.7	P	26.0	P	7.2	P
USGS	294643095035200	2018-05-07 14:00	CDT	26.1	P	346	P	7.7	P	25.8	P	7.3	P
USGS	294643095035200	2018-05-07 14:15	CDT	26.1	P	346	P	7.7	P	25.5	P	7.2	P
USGS	294643095035200	2018-05-07 14:30	CDT	26.1	P	346	P	7.7	P	26.1	P	7.2	P
USGS	294643095035200	2018-05-07 14:45	CDT	26.1	P	347	P	7.7	P	26.3	P	7.2	P
USGS	294643095035200	2018-05-07 15:00	CDT	26.2	P	347	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-07 15:15	CDT	26.2	P	347	P	7.7	P	26.6	P	7.3	P
USGS	294643095035200	2018-05-07 15:30	CDT	26.2	P	347	P	7.7	P	27.0	P	7.2	P
USGS	294643095035200	2018-05-07 15:45	CDT	26.2	P	347	P	7.7	P	25.8	P	7.2	P
USGS	294643095035200	2018-05-07 16:00	CDT	26.3	P	347	P	7.7	P	26.9	P	7.2	P
USGS	294643095035200	2018-05-07 16:15	CDT	26.2	P	346	P	7.7	P	26.0	P	7.2	P
USGS	294643095035200	2018-05-07 16:30	CDT	26.2	P	347	P	7.7	P	26.8	P	7.2	P
USGS	294643095035200	2018-05-07 16:45	CDT	26.3	P	346	P	7.7	P	27.2	P	7.2	P
USGS	294643095035200	2018-05-07 17:00	CDT	26.3	P	347	P	7.7	P	27.3	P	7.2	P
USGS	294643095035200	2018-05-07 17:15	CDT	26.2	P	346	P	7.7	P	26.7	P	7.2	P
USGS	294643095035200	2018-05-07 17:30	CDT	26.3	P	346	P	7.7	P	27.3	P	7.2	P
USGS	294643095035200	2018-05-07 17:45	CDT	26.3	P	347	P	7.7	P	27.1	P	7.2	P
USGS	294643095035200	2018-05-07 18:00	CDT	26.4	P	346	P	7.7	P	26.6	P	7.2	P
USGS	294643095035200	2018-05-07 18:15	CDT	26.4	P	347	P	7.7	P	27.3	P	7.2	P
USGS	294643095035200	2018-05-07 18:30	CDT	26.5	P	347	P	7.7	P	27.7	P	7.2	P
USGS	294643095035200	2018-05-07 18:45	CDT	26.6	P	347	P	7.7	P	26.8	P	7.3	P
USGS	294643095035200	2018-05-07 19:00	CDT	26.6	P	347	P	7.7	P	25.8	P	7.3	P
USGS	294643095035200	2018-05-07 19:15	CDT	26.6	P	347	P	7.7	P	27.1	P	7.3	P
USGS	294643095035200	2018-05-07 19:30	CDT	26.5	P	347	P	7.7	P	25.6	P	7.2	P
USGS	294643095035200	2018-05-07 19:45	CDT	26.5	P	346	P	7.7	P	27.3	P	7.2	P
USGS	294643095035200	2018-05-07 20:00	CDT	26.5	P	347	P	7.7	P	27.6	P	7.2	P
USGS	294643095035200	2018-05-07 20:15	CDT	26.4	P	347	P	7.6	P	26.8	P	7.2	P
USGS	294643095035200	2018-05-07 20:30	CDT	26.4	P	347	P	7.7	P	27.2	P	7.2	P
USGS	294643095035200	2018-05-07 20:45	CDT	26.4	P	347	P	7.7	P	25.8	P	7.2	P
USGS	294643095035200	2018-05-07 21:00	CDT	26.4	P	347	P	7.7	P	26.4	P	7.2	P
USGS	294643095035200	2018-05-07 21:15	CDT	26.4	P	347	P	7.7	P	25.2	P	7.2	P
USGS	294643095035200	2018-05-07 21:30	CDT	26.4	P	347	P	7.7	P	25.7	P	7.2	P
USGS	294643095035200	2018-05-07 21:45	CDT	26.4	P	346	P	7.7	P	26.5	P	7.1	P
USGS	294643095035200	2018-05-07 22:00	CDT	26.4	P	347	P	7.7	P	26.1	P	7.2	P
USGS	294643095035200	2018-05-07 22:15	CDT	26.4	P	346	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-07 22:30	CDT	26.4	P	346	P	7.7	P	26.2	P	7.2	P
USGS	294643095035200	2018-05-07 22:45	CDT	26.4	P	347	P	7.7	P	26.5	P	7.2	P
USGS	294643095035200	2018-05-07 23:00	CDT	26.4	P	347	P	7.7	P	25.5	P	7.2	P
USGS	294643095035200	2018-05-07 23:15	CDT	26.4	P	347	P	7.7	P	25.9	P	7.2	P
USGS	294643095035200	2018-05-07 23:30	CDT	26.4	P	347	P	7.7	P	26.0	P	7.2	P
USGS	294643095035200	2018-05-07 23:45	CDT	26.3	P	347	P	7.7	P	25.0	P	7.2	P
USGS	294643095035200	2018-05-08 00:00	CDT	26.3	P	347	P	7.7	P	25.8	P	7.2	P
USGS	294643095035200	2018-05-08 00:15	CDT	26.3	P	347	P	7.7	P	24.5	P	7.2	P
USGS	294643095035200	2018-05-08 00:30	CDT	26.3	P	347	P	7.7	P	25.3	P	7.2	P
USGS	294643095035200	2018-05-08 00:45	CDT	26.2	P	347	P	7.7	P	24.0	P	7.2	P
USGS	294643095035200	2018-05-08 01:00	CDT	26.2	P	347	P	7.7	P	25.4	P	7.2	P
USGS	294643095035200	2018-05-08 01:15	CDT	26.2	P	347	P	7.7	P	24.7	P	7.1	P
USGS	294643095035200	2018-05-08 01:30	CDT	26.2	P	347	P	7.7	P	25.4	P	7.1	P
USGS	294643095035200	2018-05-08 01:45	CDT	26.1	P	347	P	7.6	P	25.5	P	7.1	P
USGS	294643095035200	2018-05-08 02:00	CDT	26.1	P	347	P	7.6	P	25.4	P	7.1	P
USGS	294643095035200	2018-05-08 02:15	CDT	26.1	P	347	P	7.7	P	25.9	P	7.1	P
USGS	294643095035200	2018-05-08 02:30	CDT	26.1	P	347	P	7.7	P	25.3	P	7.1	P
USGS	294643095035200	2018-05-08 02:45	CDT	26.0	P	347	P	7.7	P	24.9	P	7.1	P
USGS	294643095035200	2018-05-08 03:00	CDT	26.0	P	347	P	7.7	P	23.8	P	7.1	P
USGS	294643095035200	2018-05-08 03:15	CDT	26.0	P	347	P	7.7	P	25.1	P	7.1	P
USGS	294643095035200	2018-05-08 03:30	CDT	26.0	P	347	P	7.6	P	24.9	P	7.1	P
USGS	294643095035200	2018-05-08 03:45	CDT	26.0	P	347	P	7.6	P	25.0	P	7.1	P
USGS	294643095035200	2018-05-08 04:00	CDT	26.0	P	347	P	7.7	P	24.9	P	7.1	P
USGS	294643095035200	2018-05-08 04:15	CDT	26.0	P	347	P	7.7	P	26.0	P	7.1	P
USGS	294643095035200	2018-05-08 04:30	CDT	26.0	P	347	P	7.7	P	25.9	P	7.1	P
USGS	294643095035200	2018-05-08 04:45	CDT	26.0	P	347	P	7.6	P	26.5	P	7.0	P
USGS	294643095035200	2018-05-08 05:00	CDT	26.0	P	347	P	7.6	P	25.6	P	7.0	P
USGS	294643095035200	2018-05-08 05:15	CDT	26.0	P	347	P	7.7	P	26.0	P	7.1	P
USGS	294643095035200	2018-05-08 05:30	CDT	25.9	P	347	P	7.6	P	26.1	P	7.1	P
USGS	294643095035200	2018-05-08 05:45	CDT	26.0	P	347	P	7.7	P	26.5	P	7.1	P
USGS	294643095035200	2018-05-08 06:00	CDT	25.9	P	347	P	7.7	P	26.5	P	7.1	P
USGS	294643095035200	2018-05-08 06:15	CDT	25.9	P	347	P	7.7	P	26.0	P	7.1	P
USGS	294643095035200	2018-05-08 06:30	CDT	25.9	P	347	P	7.7	P	28.1	P	7.1	P
USGS	294643095035200	2018-05-08 06:45	CDT	25.9	P	347	P	7.7	P	27.3	P	7.1	P
USGS	294643095035200	2018-05-08 07:00	CDT	25.9	P	347	P	7.6	P	27.4	P	7.1	P
USGS	294643095035200	2018-05-08 07:15	CDT	25.8	P	347	P	7.7	P	26.2	P	7.1	P
USGS	294643095035200	2018-05-08 07:30	CDT	25.8	P	347	P	7.7	P	26.9	P	7.1	P
USGS	294643095035200	2018-05-08 07:45	CDT	25.8	P	347	P	7.7	P	27.8	P	7.2	P
USGS	294643095035200	2018-05-08 08:00	CDT	25.8	P	347	P	7.6	P	24.7	P	7.0	P
USGS	294643095035200	2018-05-08 08:15	CDT	25.8	P	347	P	7.7	P	25.0	P	7.0	P
USGS	294643095035200	2018-05-08 08:30	CDT	25.8	P	347	P	7.6	P	27.5	P	7.2	P
USGS	294643095035200	2018-05-08 08:45	CDT	25.8	P	347	P	7.7	P	26.9	P	7.2	P
USGS	294643095035200	2018-05-08 09:00	CDT	25.8	P	347	P	7.7	P	26.9	P	7.2	P
USGS	294643095035200	2018-05-08 09:15	CDT	25.8	P	347	P	7.7	P	27.4	P	7.3	P
USGS	294643095035200	2018-05-08 09:30	CDT	25.9	P	347	P	7.7	P	26.8	P	7.3	P
USGS	294643095035200	2018-05-08 09:45	CDT	25.9	P	347	P	7.7	P	28.0	P	7.3	P
USGS	294643095035200	2018-05-08 10:00	CDT	25.9	P	347	P	7.7	P	27.5	P	7.3	P
USGS	294643095035200	2018-05-08 10:15	CDT	26.0	P	347	P	7.7	P	26.0	P	7.3	P
USGS	294643095035200	2018-05-08 10:30	CDT	26.1	P	347	P	7.7	P	28.2	P	7.4	P
USGS	294643095035200	2018-05-08 10:45	CDT	26.0	P	347	P	7.7	P	26.8	P	7.3	P
USGS	294643095035200	2018-05-08 11:00	CDT	26.1	P	347	P	7.7	P	27.9	P	7.4	P
USGS	294643095035200	2018-05-08 11:15	CDT	26.2	P	347	P	7.7	P	25.6	P	7.5	P
USGS	294643095035200	2018-05-08 11:30	CDT	26.3	P	348	P	7.7	P	25.7	P	7.5	P
USGS	294643095035200	2018-05-08 11:45	CDT	26.3	P	348	P	7.7	P	27.2	P	7.4	P
USGS	294643095035200	2018-05-08 12:00	CDT	26.3	P	348	P	7.7	P	27.3	P	7.5	P
USGS	294643095035200	2018-05-08 12:15	CDT	26.3	P	348	P	7.7	P	27.6	P	7.5	P
USGS	294643095035200	2018-05-08 12:30	CDT	26.4	P	348	P	7.7	P	26.2	P	7.5	P
USGS	294643095035200	2018-05-08 12:45	CDT	26.4	P	348	P	7.7	P	27.0	P	7.4	P
USGS	294643095035200	2018-05-08 13:00	CDT	26.5	P	348	P	7.7	P	27.0	P	7.5	P
USGS	294643095035200	2018-05-08 13:15	CDT	26.4	P	348	P	7.7	P	27.3	P	7.4	P
USGS	294643095035200	2018-05-08 13:30	CDT	26.6	P	348	P	7.7	P	26.5	P	7.5	P
USGS	294643095035200	2018-05-08 13:45	CDT	26.5	P	348	P	7.7	P	27.3	P	7.4	P
USGS	294643095035200	2018-05-08 14:00	CDT	26.6	P	348	P	7.7	P	26.9	P	7.4	P
USGS	294643095035200	2018-05-08 14:15	CDT	26.6	P	348	P	7.7	P	27.6	P	7.4	P
USGS	294643095035200	2018-05-08 14:30	CDT	26.6	P	348	P	7.7	P	27.6	P	7.4	P
USGS	294643095035200	2018-05-08 14:45	CDT	26.6	P	348	P	7.7	P	26.8	P	7.3	P
USGS	294643095035200	2018-05-08 15:00	CDT	26.8	P	349	P	7.7	P	25.6	P	7.5	P
USGS	294643095035200	2018-05-08 15:15	CDT	26.7	P	349	P	7.7	P	29.8	P	7.4	P
USGS	294643095035200	2018-05-08 15:30	CDT	26.8	P	349	P	7.7	P	26.4	P	7.4	P
USGS	294643095035200	2018-05-08 15:45	CDT	26.8	P	349	P	7.7	P	26.9	P	7.4	P
USGS	294643095035200	2018-05-08 16:00	CDT	26.9	P	349	P	7.7	P	25.9	P	7.4	P
USGS	294643095035200	2018-05-08 16:15	CDT	26.9	P	349	P	7.7	P	27.1	P	7.4	P
USGS	294643095035200	2018-05-08 16:30	CDT	26.9	P	349	P	7.7	P	28.4	P	7.4	P
USGS	294643095035200	2018-05-08 16:45	CDT	27.0	P	349	P	7.7	P	27.5	P	7.4	P
USGS	294643095035200	2018-05-08 17:00	CDT	26.8	P	349	P	7.7	P	30.2	P	7.3	P
USGS	294643095035200	2018-05-08 17:15	CDT	27.0	P	349	P	7.7	P	28.3	P	7.4	P
USGS	294643095035200	2018-05-08 17:30	CDT	27.0	P	349	P	7.7	P	29.6	P	7.5	P
USGS	294643095035200	2018-05-08 17:45	CDT	27.0	P	349	P	7.7	P	29.3	P	7.4	P
USGS	294643095035200	2018-05-08 18:00	CDT	27.1	P	348	P	7.7	P	27.4	P	7.4	P
USGS	294643095035200	2018-05-08 18:15	CDT	27.1	P	348	P	7.8	P	28.4	P	7.5	P
USGS	294643095035200	2018-05-08 18:30	CDT	27.1	P	348	P	7.8	P	29.8	P	7.5	P
USGS	294643095035200	2018-05-08 18:45	CDT	27.0	P	348	P	7.8	P	29.7	P	7.5	P
USGS	294643095035200	2018-05-08 19:00	CDT	27.1	P	348	P	7.8	P	28.6	P	7.5	P
USGS	294643095035200	2018-05-08 19:15	CDT	27.1	P	348	P	7.8	P	27.4	P	7.5	P
USGS	294643095035200	2018-05-08 19:30	CDT	27.0	P	348	P	7.8	P	26.9	P	7.5	P
USGS	294643095035200	2018-05-08 19:45	CDT	27.0	P	348	P	7.8	P	27.6	P	7.5	P
